### Enriched GO terms for convergently expressed genes in whole body samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0007483	genital disc morphogenesis	0.90102
GO:0008380	RNA splicing	0.90122
GO:0002165	instar larval or pupal development	0.90128
GO:0030514	negative regulation of BMP signaling pathway	0.90128
GO:0006338	chromatin remodeling	0.90138
GO:0007549	dosage compensation	0.90323
GO:0016201	synaptic target inhibition	0.9041
GO:0000335	negative regulation of transposition; DNA-mediated	0.90545
GO:0000337	regulation of transposition; DNA-mediated	0.90545
GO:0006313	transposition; DNA-mediated	0.90545
GO:0045910	negative regulation of DNA recombination	0.90545
GO:0019079	viral genome replication	0.90556
GO:0045069	regulation of viral genome replication	0.90556
GO:0031326	regulation of cellular biosynthetic process	0.90574
GO:0009889	regulation of biosynthetic process	0.90574
GO:0046834	lipid phosphorylation	0.90618
GO:0034968	histone lysine methylation	0.90669
GO:0000270	peptidoglycan metabolic process	0.90694
GO:0006027	glycosaminoglycan catabolic process	0.90694
GO:0009253	peptidoglycan catabolic process	0.90694
GO:0035006	melanization defense response	0.90814
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.90851
GO:0034641	cellular nitrogen compound metabolic process	0.90852
GO:0045498	sex comb development	0.90909
GO:0031349	positive regulation of defense response	0.90913
GO:0008302	female germline ring canal formation; actin assembly	0.90981
GO:0006974	cellular response to DNA damage stimulus	0.91009
GO:0034605	cellular response to heat	0.91023
GO:0007005	mitochondrion organization	0.9109
GO:0045433	male courtship behavior; veined wing generated song production	0.91145
GO:0072091	regulation of stem cell proliferation	0.91161
GO:0051168	nuclear export	0.91163
GO:0009123	nucleoside monophosphate metabolic process	0.91171
GO:0006397	mRNA processing	0.91279
GO:0009161	ribonucleoside monophosphate metabolic process	0.9128
GO:0007612	learning	0.91336
GO:2001020	regulation of response to DNA damage stimulus	0.91336
GO:0006165	nucleoside diphosphate phosphorylation	0.91352
GO:0046939	nucleotide phosphorylation	0.91352
GO:0018205	peptidyl-lysine modification	0.91366
GO:0010604	positive regulation of macromolecule metabolic process	0.91378
GO:0071705	nitrogen compound transport	0.91467
GO:0050878	regulation of body fluid levels	0.91477
GO:0048025	negative regulation of mRNA splicing; via spliceosome	0.91546
GO:0050686	negative regulation of mRNA processing	0.91546
GO:1903312	negative regulation of mRNA metabolic process	0.91546
GO:0060147	regulation of posttranscriptional gene silencing	0.91619
GO:0060078	regulation of postsynaptic membrane potential	0.91701
GO:0033014	tetrapyrrole biosynthetic process	0.91753
GO:0007308	oocyte construction	0.91855
GO:0009185	ribonucleoside diphosphate metabolic process	0.91883
GO:0009179	purine ribonucleoside diphosphate metabolic process	0.91883
GO:0009135	purine nucleoside diphosphate metabolic process	0.91883
GO:0046031	ADP metabolic process	0.91883
GO:0016458	gene silencing	0.91893
GO:0046854	phosphatidylinositol phosphorylation	0.91906
GO:0009791	post-embryonic development	0.91908
GO:0032011	ARF protein signal transduction	0.91908
GO:0051253	negative regulation of RNA metabolic process	0.91914
GO:0006886	intracellular protein transport	0.92023
GO:0019748	secondary metabolic process	0.92034
GO:0000398	mRNA splicing; via spliceosome	0.92112
GO:0000375	RNA splicing; via transesterification reactions	0.92112
GO:0000377	RNA splicing; via transesterification reactions with bulged adenosine as nucleophile	0.92112
GO:0009893	positive regulation of metabolic process	0.9212
GO:0003382	epithelial cell morphogenesis	0.92289
GO:0006611	protein export from nucleus	0.92318
GO:0031123	RNA 3'-end processing	0.92337
GO:0046661	male sex differentiation	0.92362
GO:0006582	melanin metabolic process	0.92377
GO:0072527	pyrimidine-containing compound metabolic process	0.92449
GO:0006360	transcription from RNA polymerase I promoter	0.92492
GO:0043933	macromolecular complex subunit organization	0.92545
GO:0042886	amide transport	0.92584
GO:0009880	embryonic pattern specification	0.92627
GO:0034250	positive regulation of cellular amide metabolic process	0.92695
GO:0006139	nucleobase-containing compound metabolic process	0.92793
GO:0009132	nucleoside diphosphate metabolic process	0.92798
GO:0006471	protein ADP-ribosylation	0.9293
GO:0018022	peptidyl-lysine methylation	0.92933
GO:0009124	nucleoside monophosphate biosynthetic process	0.92948
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.93053
GO:1901360	organic cyclic compound metabolic process	0.93105
GO:0048469	cell maturation	0.93114
GO:0019731	antibacterial humoral response	0.93368
GO:0030968	endoplasmic reticulum unfolded protein response	0.93371
GO:0015696	ammonium transport	0.93483
GO:0033013	tetrapyrrole metabolic process	0.93486
GO:0048599	oocyte development	0.93516
GO:0043467	regulation of generation of precursor metabolites and energy	0.93559
GO:1903900	regulation of viral life cycle	0.93626
GO:0051225	spindle assembly	0.93648
GO:0005976	polysaccharide metabolic process	0.93657
GO:0044264	cellular polysaccharide metabolic process	0.93657
GO:0051171	regulation of nitrogen compound metabolic process	0.93732
GO:0000045	autophagosome assembly	0.938
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.93801
GO:0007346	regulation of mitotic cell cycle	0.93816
GO:0007630	jump response	0.93819
GO:0043044	ATP-dependent chromatin remodeling	0.93821
GO:0001109	promoter clearance during DNA-templated transcription	0.93833
GO:0001111	promoter clearance from RNA polymerase II promoter	0.93833
GO:0043414	macromolecule methylation	0.93847
GO:0051254	positive regulation of RNA metabolic process	0.9386
GO:0042273	ribosomal large subunit biogenesis	0.93993
GO:0048042	regulation of post-mating oviposition	0.94122
GO:0060403	post-mating oviposition	0.94122
GO:0006415	translational termination	0.94126
GO:0040014	regulation of multicellular organism growth	0.94156
GO:1903035	negative regulation of response to wounding	0.94214
GO:0002190	cap-independent translational initiation	0.9424
GO:0002192	IRES-dependent translational initiation	0.9424
GO:0005979	regulation of glycogen biosynthetic process	0.9424
GO:0010962	regulation of glucan biosynthetic process	0.9424
GO:0016243	regulation of autophagosome size	0.9424
GO:0019081	viral translation	0.9424
GO:0032885	regulation of polysaccharide biosynthetic process	0.9424
GO:0035821	modification of morphology or physiology of other organism	0.9424
GO:0044788	modulation by host of viral process	0.9424
GO:0044794	positive regulation by host of viral process	0.9424
GO:0044827	modulation by host of viral genome replication	0.9424
GO:0044829	positive regulation by host of viral genome replication	0.9424
GO:0045070	positive regulation of viral genome replication	0.9424
GO:0045725	positive regulation of glycogen biosynthetic process	0.9424
GO:0051702	interaction with symbiont	0.9424
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	0.9424
GO:0051851	modification by host of symbiont morphology or physiology	0.9424
GO:0061647	histone H3-K9 modification	0.9424
GO:0075522	IRES-dependent viral translational initiation	0.9424
GO:0007131	reciprocal meiotic recombination	0.9429
GO:0035825	reciprocal DNA recombination	0.9429
GO:0006807	nitrogen compound metabolic process	0.9438
GO:2001141	regulation of RNA biosynthetic process	0.94444
GO:1903506	regulation of nucleic acid-templated transcription	0.94444
GO:0006355	regulation of transcription; DNA-templated	0.94444
GO:1903508	positive regulation of nucleic acid-templated transcription	0.94457
GO:0045893	positive regulation of transcription; DNA-templated	0.94457
GO:1902680	positive regulation of RNA biosynthetic process	0.94457
GO:0009719	response to endogenous stimulus	0.94463
GO:0090304	nucleic acid metabolic process	0.94465
GO:0006354	DNA-templated transcription; elongation	0.94486
GO:0006090	pyruvate metabolic process	0.94487
GO:0007166	cell surface receptor signaling pathway	0.94515
GO:0006479	protein methylation	0.94545
GO:0008213	protein alkylation	0.94545
GO:1903008	organelle disassembly	0.94608
GO:0030317	flagellated sperm motility	0.9461
GO:0097722	sperm motility	0.9461
GO:0008355	olfactory learning	0.94622
GO:0019693	ribose phosphate metabolic process	0.94628
GO:0046595	establishment of pole plasm mRNA localization	0.9464
GO:0007354	zygotic determination of anterior/posterior axis; embryo	0.94659
GO:0006725	cellular aromatic compound metabolic process	0.94668
GO:0035264	multicellular organism growth	0.94682
GO:0051173	positive regulation of nitrogen compound metabolic process	0.94714
GO:0006310	DNA recombination	0.94804
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.9482
GO:0016571	histone methylation	0.94879
GO:0031328	positive regulation of cellular biosynthetic process	0.94891
GO:0009891	positive regulation of biosynthetic process	0.94891
GO:0006368	transcription elongation from RNA polymerase II promoter	0.94936
GO:1905268	negative regulation of chromatin organization	0.95002
GO:0030104	water homeostasis	0.95028
GO:0009047	dosage compensation by hyperactivation of X chromosome	0.95052
GO:0046916	cellular transition metal ion homeostasis	0.95054
GO:0008306	associative learning	0.95084
GO:0007389	pattern specification process	0.95193
GO:0008039	synaptic target recognition	0.95269
GO:0051179	localization	0.95307
GO:0033036	macromolecule localization	0.95319
GO:0006333	chromatin assembly or disassembly	0.9538
GO:0007362	terminal region determination	0.95406
GO:0010557	positive regulation of macromolecule biosynthetic process	0.95495
GO:0034637	cellular carbohydrate biosynthetic process	0.95551
GO:0003002	regionalization	0.95637
GO:0044724	single-organism carbohydrate catabolic process	0.9564
GO:0009629	response to gravity	0.95663
GO:0042332	gravitaxis	0.95663
GO:0071702	organic substance transport	0.9568
GO:0016052	carbohydrate catabolic process	0.95828
GO:0031497	chromatin assembly	0.95882
GO:0000271	polysaccharide biosynthetic process	0.95918
GO:0033692	cellular polysaccharide biosynthetic process	0.95918
GO:0007638	mechanosensory behavior	0.95937
GO:0046483	heterocycle metabolic process	0.95957
GO:0001672	regulation of chromatin assembly or disassembly	0.95974
GO:0010628	positive regulation of gene expression	0.96015
GO:0046434	organophosphate catabolic process	0.96034
GO:0006346	methylation-dependent chromatin silencing	0.96063
GO:0010847	regulation of chromatin assembly	0.96063
GO:0031445	regulation of heterochromatin assembly	0.96063
GO:0031453	positive regulation of heterochromatin assembly	0.96063
GO:0045799	positive regulation of chromatin assembly or disassembly	0.96063
GO:0090308	regulation of methylation-dependent chromatin silencing	0.96063
GO:0090309	positive regulation of methylation-dependent chromatin silencing	0.96063
GO:0090307	mitotic spindle assembly	0.96172
GO:0000054	ribosomal subunit export from nucleus	0.96207
GO:0033750	ribosome localization	0.96207
GO:0033753	establishment of ribosome localization	0.96207
GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	0.96207
GO:1903053	regulation of extracellular matrix organization	0.96235
GO:0044699	single-organism process	0.96306
GO:0007599	hemostasis	0.96387
GO:0042381	hemolymph coagulation	0.96387
GO:0050817	coagulation	0.96387
GO:0051052	regulation of DNA metabolic process	0.96396
GO:0018027	peptidyl-lysine dimethylation	0.96396
GO:0036123	histone H3-K9 dimethylation	0.96396
GO:1900109	regulation of histone H3-K9 dimethylation	0.96396
GO:1900111	positive regulation of histone H3-K9 dimethylation	0.96396
GO:0090114	COPII-coated vesicle budding	0.9644
GO:0008063	Toll signaling pathway	0.9668
GO:0046662	regulation of oviposition	0.96683
GO:0022617	extracellular matrix disassembly	0.96699
GO:0006418	tRNA aminoacylation for protein translation	0.96705
GO:0043038	amino acid activation	0.96705
GO:0043039	tRNA aminoacylation	0.96705
GO:0016236	macroautophagy	0.96726
GO:0032784	regulation of DNA-templated transcription; elongation	0.96752
GO:0071260	cellular response to mechanical stimulus	0.96762
GO:0016051	carbohydrate biosynthetic process	0.96845
GO:0048524	positive regulation of viral process	0.96845
GO:1903902	positive regulation of viral life cycle	0.96845
GO:0006636	unsaturated fatty acid biosynthetic process	0.96894
GO:0033559	unsaturated fatty acid metabolic process	0.96894
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	0.96986
GO:0072528	pyrimidine-containing compound biosynthetic process	0.97026
GO:0055085	transmembrane transport	0.97139
GO:0010715	regulation of extracellular matrix disassembly	0.97165
GO:0010716	negative regulation of extracellular matrix disassembly	0.97165
GO:1903054	negative regulation of extracellular matrix organization	0.97165
GO:0009994	oocyte differentiation	0.97203
GO:0050830	defense response to Gram-positive bacterium	0.97207
GO:0006304	DNA modification	0.97301
GO:0006305	DNA alkylation	0.97301
GO:0006306	DNA methylation	0.97301
GO:0006348	chromatin silencing at telomere	0.97301
GO:0030702	chromatin silencing at centromere	0.97301
GO:0044728	DNA methylation or demethylation	0.97301
GO:0035069	larval midgut histolysis	0.97361
GO:0005977	glycogen metabolic process	0.97413
GO:0006073	cellular glucan metabolic process	0.97413
GO:0006112	energy reserve metabolic process	0.97413
GO:0044042	glucan metabolic process	0.97413
GO:0002777	antimicrobial peptide biosynthetic process	0.97553
GO:0002805	regulation of antimicrobial peptide biosynthetic process	0.97553
GO:0006414	translational elongation	0.97569
GO:0019080	viral gene expression	0.97618
GO:0044033	multi-organism metabolic process	0.97618
GO:0051234	establishment of localization	0.97682
GO:0002833	positive regulation of response to biotic stimulus	0.97727
GO:0034770	histone H4-K20 methylation	0.97746
GO:0000018	regulation of DNA recombination	0.97863
GO:0006810	transport	0.97872
GO:0060968	regulation of gene silencing	0.97885
GO:0035096	larval midgut cell programmed cell death	0.97974
GO:0002225	positive regulation of antimicrobial peptide production	0.98075
GO:0002699	positive regulation of immune effector process	0.98075
GO:0002702	positive regulation of production of molecular mediator of immune response	0.98075
GO:0002760	positive regulation of antimicrobial humoral response	0.98075
GO:0002922	positive regulation of humoral immune response	0.98075
GO:0017085	response to insecticide	0.98078
GO:0006281	DNA repair	0.9815
GO:0051054	positive regulation of DNA metabolic process	0.9819
GO:0010676	positive regulation of cellular carbohydrate metabolic process	0.98231
GO:0010907	positive regulation of glucose metabolic process	0.98231
GO:0032881	regulation of polysaccharide metabolic process	0.98231
GO:0045913	positive regulation of carbohydrate metabolic process	0.98231
GO:0070873	regulation of glycogen metabolic process	0.98231
GO:0070875	positive regulation of glycogen metabolic process	0.98231
GO:0006091	generation of precursor metabolites and energy	0.98234
GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	0.98249
GO:1900426	positive regulation of defense response to bacterium	0.98249
GO:0033108	mitochondrial respiratory chain complex assembly	0.98271
GO:0034401	chromatin organization involved in regulation of transcription	0.98337
GO:0070868	heterochromatin organization involved in chromatin silencing	0.98337
GO:0097549	chromatin organization involved in negative regulation of transcription	0.98337
GO:0007006	mitochondrial membrane organization	0.98537
GO:0002778	antibacterial peptide production	0.98598
GO:0002780	antibacterial peptide biosynthetic process	0.98598
GO:0002786	regulation of antibacterial peptide production	0.98598
GO:0002803	positive regulation of antibacterial peptide production	0.98598
GO:0002808	regulation of antibacterial peptide biosynthetic process	0.98598
GO:0006963	positive regulation of antibacterial peptide biosynthetic process	0.98598
GO:0016073	snRNA metabolic process	0.98683
GO:0016180	snRNA processing	0.98683
GO:0034472	snRNA 3'-end processing	0.98683
GO:0030198	extracellular matrix organization	0.9871
GO:0007272	ensheathment of neurons	0.98801
GO:0008366	axon ensheathment	0.98801
GO:1905037	autophagosome organization	0.98909
GO:0098657	import into cell	0.99251
GO:0006821	chloride transport	0.9928
GO:0009953	dorsal/ventral pattern formation	0.99285
GO:0009954	proximal/distal pattern formation	0.9933
GO:0045450	bicoid mRNA localization	0.99363
GO:0046825	regulation of protein export from nucleus	0.99363
GO:0007271	synaptic transmission; cholinergic	0.99438
GO:0045117	azole transport	0.99438
GO:0006334	nucleosome assembly	0.99441
GO:0001504	neurotransmitter uptake	0.99532
GO:0046956	positive phototaxis	0.99532
GO:0052128	positive energy taxis	0.99532
GO:0007311	maternal specification of dorsal/ventral axis; oocyte; germ-line encoded	0.99695
GO:0043902	positive regulation of multi-organism process	0.99699
GO:0000723	telomere maintenance	0.99703
GO:0032200	telomere organization	0.99703
GO:0007318	pole plasm protein localization	0.99707
GO:0035092	sperm chromatin condensation	0.99736
GO:0019682	glyceraldehyde-3-phosphate metabolic process	0.99922
GO:0097306	cellular response to alcohol	0.99931
GO:0044275	cellular carbohydrate catabolic process	0.99932
GO:0006302	double-strand break repair	0.99941
GO:0000272	polysaccharide catabolic process	0.99949
GO:0005980	glycogen catabolic process	0.99949
GO:0009251	glucan catabolic process	0.99949
GO:0044247	cellular polysaccharide catabolic process	0.99949
GO:0061723	glycophagy	0.99956
GO:0051604	protein maturation	0.99962
GO:0016485	protein processing	0.99965
GO:0009612	response to mechanical stimulus	0.99999
GO:0071383	cellular response to steroid hormone stimulus	1
GO:0048545	response to steroid hormone	1
GO:0036315	cellular response to sterol	1
GO:1901655	cellular response to ketone	1
GO:0071396	cellular response to lipid	1
GO:0006259	DNA metabolic process	1
GO:0008150	biological_process	1
GO:1902883	negative regulation of response to oxidative stress	1
