### Enriched GO terms for convergently expressed genes in reproductive tract samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0042386	hemocyte differentiation	0.94172
GO:0009987	cellular process	0.9423
GO:0044786	cell cycle DNA replication	0.94302
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.94332
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.94412
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	0.94412
GO:0061097	regulation of protein tyrosine kinase activity	0.94412
GO:0061099	negative regulation of protein tyrosine kinase activity	0.94412
GO:0051146	striated muscle cell differentiation	0.9447
GO:0042023	DNA endoreduplication	0.94553
GO:0048567	ectodermal digestive tract morphogenesis	0.94575
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.94581
GO:0000963	mitochondrial RNA processing	0.94597
GO:0001775	cell activation	0.94597
GO:0010498	proteasomal protein catabolic process	0.94655
GO:0018205	peptidyl-lysine modification	0.94657
GO:0033108	mitochondrial respiratory chain complex assembly	0.94663
GO:0051606	detection of stimulus	0.9471
GO:0044255	cellular lipid metabolic process	0.94722
GO:0010811	positive regulation of cell-substrate adhesion	0.9473
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	0.94753
GO:0009581	detection of external stimulus	0.94755
GO:0009582	detection of abiotic stimulus	0.94755
GO:0071496	cellular response to external stimulus	0.94791
GO:0061085	regulation of histone H3-K27 methylation	0.94793
GO:0070734	histone H3-K27 methylation	0.94793
GO:0002833	positive regulation of response to biotic stimulus	0.94809
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.94882
GO:0044242	cellular lipid catabolic process	0.94957
GO:0003401	axis elongation	0.95021
GO:0071907	determination of digestive tract left/right asymmetry	0.95103
GO:0006939	smooth muscle contraction	0.95114
GO:0033962	cytoplasmic mRNA processing body assembly	0.9513
GO:1900076	regulation of cellular response to insulin stimulus	0.95139
GO:0046626	regulation of insulin receptor signaling pathway	0.95139
GO:1903146	regulation of mitophagy	0.95149
GO:1901701	cellular response to oxygen-containing compound	0.95256
GO:0030258	lipid modification	0.95332
GO:0072329	monocarboxylic acid catabolic process	0.95332
GO:0006491	N-glycan processing	0.95337
GO:0030029	actin filament-based process	0.95351
GO:1900037	regulation of cellular response to hypoxia	0.9553
GO:1900038	negative regulation of cellular response to hypoxia	0.9553
GO:0010257	NADH dehydrogenase complex assembly	0.95534
GO:0032981	mitochondrial respiratory chain complex I assembly	0.95534
GO:0097031	mitochondrial respiratory chain complex I biogenesis	0.95534
GO:0010824	regulation of centrosome duplication	0.95581
GO:0046605	regulation of centrosome cycle	0.95581
GO:0010821	regulation of mitochondrion organization	0.95583
GO:0009117	nucleotide metabolic process	0.95585
GO:0042773	ATP synthesis coupled electron transport	0.9569
GO:0010033	response to organic substance	0.95696
GO:0071417	cellular response to organonitrogen compound	0.95771
GO:0009081	branched-chain amino acid metabolic process	0.95798
GO:0000054	ribosomal subunit export from nucleus	0.95806
GO:0033750	ribosome localization	0.95806
GO:0033753	establishment of ribosome localization	0.95806
GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	0.95806
GO:0009062	fatty acid catabolic process	0.95833
GO:0006631	fatty acid metabolic process	0.9586
GO:0050770	regulation of axonogenesis	0.95897
GO:0070887	cellular response to chemical stimulus	0.9592
GO:0042254	ribosome biogenesis	0.95945
GO:0000272	polysaccharide catabolic process	0.95966
GO:0005980	glycogen catabolic process	0.95966
GO:0009251	glucan catabolic process	0.95966
GO:0044247	cellular polysaccharide catabolic process	0.95966
GO:0035088	establishment or maintenance of apical/basal cell polarity	0.95983
GO:0061245	establishment or maintenance of bipolar cell polarity	0.95983
GO:0097205	renal filtration	0.96018
GO:0097206	nephrocyte filtration	0.96018
GO:0032147	activation of protein kinase activity	0.96036
GO:0071495	cellular response to endogenous stimulus	0.9619
GO:0007221	positive regulation of transcription of Notch receptor target	0.96308
GO:0034440	lipid oxidation	0.96335
GO:0043543	protein acylation	0.96347
GO:0018393	internal peptidyl-lysine acetylation	0.96347
GO:0018394	peptidyl-lysine acetylation	0.96347
GO:0006473	protein acetylation	0.96347
GO:0006475	internal protein amino acid acetylation	0.96347
GO:0031668	cellular response to extracellular stimulus	0.96416
GO:0031669	cellular response to nutrient levels	0.96416
GO:0006753	nucleoside phosphate metabolic process	0.96433
GO:1904059	regulation of locomotor rhythm	0.96447
GO:0006119	oxidative phosphorylation	0.96453
GO:0019395	fatty acid oxidation	0.96461
GO:0008611	ether lipid biosynthetic process	0.96464
GO:0046485	ether lipid metabolic process	0.96464
GO:0046504	glycerol ether biosynthetic process	0.96464
GO:0097384	cellular lipid biosynthetic process	0.96464
GO:1901503	ether biosynthetic process	0.96464
GO:0006120	mitochondrial electron transport; NADH to ubiquinone	0.96504
GO:0006220	pyrimidine nucleotide metabolic process	0.96575
GO:0006221	pyrimidine nucleotide biosynthetic process	0.96575
GO:0002225	positive regulation of antimicrobial peptide production	0.96621
GO:0002699	positive regulation of immune effector process	0.96621
GO:0002702	positive regulation of production of molecular mediator of immune response	0.96621
GO:0002760	positive regulation of antimicrobial humoral response	0.96621
GO:0002922	positive regulation of humoral immune response	0.96621
GO:0006551	leucine metabolic process	0.96623
GO:0050906	detection of stimulus involved in sensory perception	0.96694
GO:0016573	histone acetylation	0.96725
GO:0010977	negative regulation of neuron projection development	0.96729
GO:0007318	pole plasm protein localization	0.96731
GO:0034401	chromatin organization involved in regulation of transcription	0.96731
GO:0070868	heterochromatin organization involved in chromatin silencing	0.96731
GO:0097549	chromatin organization involved in negative regulation of transcription	0.96731
GO:0071479	cellular response to ionizing radiation	0.9689
GO:0055114	oxidation-reduction process	0.96927
GO:0090407	organophosphate biosynthetic process	0.96949
GO:0016059	deactivation of rhodopsin mediated signaling	0.96961
GO:0035567	non-canonical Wnt signaling pathway	0.96987
GO:0060071	Wnt signaling pathway; planar cell polarity pathway	0.96987
GO:0035162	embryonic hemopoiesis	0.97002
GO:0071214	cellular response to abiotic stimulus	0.97022
GO:1905330	regulation of morphogenesis of an epithelium	0.97026
GO:0006206	pyrimidine nucleobase metabolic process	0.97028
GO:0009163	nucleoside biosynthetic process	0.97046
GO:0042455	ribonucleoside biosynthetic process	0.97046
GO:0009260	ribonucleotide biosynthetic process	0.97064
GO:0046390	ribose phosphate biosynthetic process	0.97064
GO:0070252	actin-mediated cell contraction	0.97069
GO:0006635	fatty acid beta-oxidation	0.97216
GO:0046328	regulation of JNK cascade	0.97282
GO:0007015	actin filament organization	0.9738
GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	0.97389
GO:0003402	planar cell polarity pathway involved in axis elongation	0.97484
GO:0045167	asymmetric protein localization involved in cell fate determination	0.97484
GO:0019637	organophosphate metabolic process	0.97525
GO:0016048	detection of temperature stimulus	0.97563
GO:0050961	detection of temperature stimulus involved in sensory perception	0.97563
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	0.97563
GO:0050951	sensory perception of temperature stimulus	0.97563
GO:0016336	establishment or maintenance of polarity of larval imaginal disc epithelium	0.97698
GO:0070302	regulation of stress-activated protein kinase signaling cascade	0.97713
GO:0032872	regulation of stress-activated MAPK cascade	0.97713
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.9773
GO:0090251	protein localization involved in establishment of planar polarity	0.9773
GO:0035099	hemocyte migration	0.97763
GO:0031589	cell-substrate adhesion	0.97763
GO:0050830	defense response to Gram-positive bacterium	0.97767
GO:0009267	cellular response to starvation	0.97783
GO:0008345	larval locomotory behavior	0.97834
GO:0016056	rhodopsin mediated signaling pathway	0.9786
GO:0022400	regulation of rhodopsin mediated signaling pathway	0.9786
GO:0010810	regulation of cell-substrate adhesion	0.97912
GO:0000302	response to reactive oxygen species	0.97924
GO:0061572	actin filament bundle organization	0.97938
GO:0031345	negative regulation of cell projection organization	0.98042
GO:0030198	extracellular matrix organization	0.98063
GO:0009593	detection of chemical stimulus	0.98114
GO:1901135	carbohydrate derivative metabolic process	0.9813
GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	0.98168
GO:0009719	response to endogenous stimulus	0.98185
GO:0007186	G-protein coupled receptor signaling pathway	0.98191
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	0.98191
GO:0009167	purine ribonucleoside monophosphate metabolic process	0.98245
GO:0009126	purine nucleoside monophosphate metabolic process	0.98245
GO:0046627	negative regulation of insulin receptor signaling pathway	0.98316
GO:1900077	negative regulation of cellular response to insulin stimulus	0.98316
GO:0007160	cell-matrix adhesion	0.98321
GO:0050919	negative chemotaxis	0.9836
GO:0001933	negative regulation of protein phosphorylation	0.98389
GO:0042326	negative regulation of phosphorylation	0.98389
GO:0042594	response to starvation	0.98389
GO:0010830	regulation of myotube differentiation	0.9846
GO:0035090	maintenance of apical/basal cell polarity	0.9846
GO:0060142	regulation of syncytium formation by plasma membrane fusion	0.9846
GO:1901739	regulation of myoblast fusion	0.9846
GO:0030036	actin cytoskeleton organization	0.98478
GO:0022904	respiratory electron transport chain	0.98486
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	0.98515
GO:0042692	muscle cell differentiation	0.98602
GO:0017004	cytochrome complex assembly	0.98604
GO:0009631	cold acclimation	0.98605
GO:0030833	regulation of actin filament polymerization	0.98628
GO:1900426	positive regulation of defense response to bacterium	0.98657
GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	0.98695
GO:0002768	immune response-regulating cell surface receptor signaling pathway	0.98695
GO:0003014	renal system process	0.98739
GO:0007395	dorsal closure; spreading of leading edge cells	0.98739
GO:0002778	antibacterial peptide production	0.98806
GO:0002780	antibacterial peptide biosynthetic process	0.98806
GO:0002786	regulation of antibacterial peptide production	0.98806
GO:0002803	positive regulation of antibacterial peptide production	0.98806
GO:0002808	regulation of antibacterial peptide biosynthetic process	0.98806
GO:0006963	positive regulation of antibacterial peptide biosynthetic process	0.98806
GO:0055002	striated muscle cell development	0.98821
GO:0009161	ribonucleoside monophosphate metabolic process	0.98828
GO:0001703	gastrulation with mouth forming first	0.9883
GO:0010004	gastrulation involving germ band extension	0.9883
GO:0008535	respiratory chain complex IV assembly	0.98836
GO:0045199	maintenance of epithelial cell apical/basal polarity	0.98879
GO:0061041	regulation of wound healing	0.98879
GO:0090303	positive regulation of wound healing	0.98879
GO:0032259	methylation	0.98882
GO:0009057	macromolecule catabolic process	0.98885
GO:0031098	stress-activated protein kinase signaling cascade	0.98893
GO:0072521	purine-containing compound metabolic process	0.98921
GO:0055001	muscle cell development	0.98921
GO:0016201	synaptic target inhibition	0.98955
GO:0035007	regulation of melanization defense response	0.98955
GO:0043455	regulation of secondary metabolic process	0.98955
GO:0010592	positive regulation of lamellipodium assembly	0.98976
GO:0071896	protein localization to adherens junction	0.98976
GO:1902414	protein localization to cell junction	0.98976
GO:1902745	positive regulation of lamellipodium organization	0.98976
GO:0030588	pseudocleavage	0.99019
GO:0030589	pseudocleavage involved in syncytial blastoderm formation	0.99019
GO:0098529	neuromuscular junction development; skeletal muscle fiber	0.99019
GO:0034333	adherens junction assembly	0.99032
GO:0016335	morphogenesis of larval imaginal disc epithelium	0.99097
GO:0061162	establishment of monopolar cell polarity	0.99097
GO:0061339	establishment or maintenance of monopolar cell polarity	0.99097
GO:0035089	establishment of apical/basal cell polarity	0.99158
GO:0007377	germ-band extension	0.99159
GO:0007527	adult somatic muscle development	0.99227
GO:0051017	actin filament bundle assembly	0.99288
GO:0071689	muscle thin filament assembly	0.99294
GO:0001952	regulation of cell-matrix adhesion	0.99299
GO:0034629	cellular protein complex localization	0.99299
GO:1901699	cellular response to nitrogen compound	0.99397
GO:0032271	regulation of protein polymerization	0.99402
GO:0046112	nucleobase biosynthetic process	0.9943
GO:0043200	response to amino acid	0.99452
GO:0071229	cellular response to acid chemical	0.99452
GO:0071230	cellular response to amino acid stimulus	0.99452
GO:0007272	ensheathment of neurons	0.99474
GO:0008366	axon ensheathment	0.99474
GO:0045186	zonula adherens assembly	0.99484
GO:0070920	regulation of production of small RNA involved in gene silencing by RNA	0.99487
GO:0043414	macromolecule methylation	0.99507
GO:0006664	glycolipid metabolic process	0.99525
GO:0009247	glycolipid biosynthetic process	0.99525
GO:1903509	liposaccharide metabolic process	0.99525
GO:0051403	stress-activated MAPK cascade	0.99549
GO:0007254	JNK cascade	0.99556
GO:0008213	protein alkylation	0.99575
GO:0006479	protein methylation	0.99575
GO:0006636	unsaturated fatty acid biosynthetic process	0.99597
GO:0033559	unsaturated fatty acid metabolic process	0.99597
GO:0016571	histone methylation	0.99605
GO:0061061	muscle structure development	0.99607
GO:0002252	immune effector process	0.99613
GO:0018022	peptidyl-lysine methylation	0.99613
GO:0034968	histone lysine methylation	0.9962
GO:0044719	regulation of imaginal disc-derived wing size	0.99653
GO:0051147	regulation of muscle cell differentiation	0.99656
GO:0051153	regulation of striated muscle cell differentiation	0.99656
GO:1902115	regulation of organelle assembly	0.99656
GO:0006081	cellular aldehyde metabolic process	0.99661
GO:0042743	hydrogen peroxide metabolic process	0.99676
GO:0051568	histone H3-K4 methylation	0.99694
GO:0035298	regulation of Malpighian tubule size	0.99708
GO:0010927	cellular component assembly involved in morphogenesis	0.99725
GO:0031032	actomyosin structure organization	0.99871
GO:0030239	myofibril assembly	0.99881
GO:0006012	galactose metabolic process	0.99884
GO:0031503	protein complex localization	0.99906
GO:0045214	sarcomere organization	0.99919
GO:0048644	muscle organ morphogenesis	0.99941
GO:0009225	nucleotide-sugar metabolic process	0.99944
GO:0019693	ribose phosphate metabolic process	0.99947
GO:0009259	ribonucleotide metabolic process	0.99949
GO:0009150	purine ribonucleotide metabolic process	0.9995
GO:0006163	purine nucleotide metabolic process	0.9995
GO:0031033	myosin filament organization	0.99955
GO:0009141	nucleoside triphosphate metabolic process	0.99956
GO:0009144	purine nucleoside triphosphate metabolic process	0.99957
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.99957
GO:0009199	ribonucleoside triphosphate metabolic process	0.99957
GO:0046034	ATP metabolic process	0.99958
GO:0031034	myosin filament assembly	0.99965
GO:0014866	skeletal myofibril assembly	0.99967
GO:0009112	nucleobase metabolic process	0.99975
GO:0010035	response to inorganic substance	0.99997
GO:0042810	pheromone metabolic process	1
GO:0044837	actomyosin contractile ring organization	1
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	1
GO:0080171	lytic vacuole organization	1
GO:0008150	biological_process	1
