### GO term enrichment for convergent genes in whole body samples when mapped to different ref transcriptomes (see ms)
# GO.ID	= GO term ID
# GO_desc = GO term description	
# toTbi_GSEA = Gene set enrichment p-value when mapped to Timema bartmani
# toTte_GSEA = Gene set enrichment p-value when mapped to Timema tahoe	
# toTce_GSEA = Gene set enrichment p-value when mapped to Timema cristinae
# toTms_GSEA = Gene set enrichment p-value when mapped to Timema monikensis
# toTps_GSEA = Gene set enrichment p-value when mapped to Timema poppensis
# toTdi_GSEA = Gene set enrichment p-value when mapped to Timema douglasi
# toTcm_GSEA = Gene set enrichment p-value when mapped to Timema californicum
# toTsi_GSEA = Gene set enrichment p-value when mapped to Timema shepardi
# toTpa_GSEA = Gene set enrichment p-value when mapped to Timema podura
# toTge_GSEA = Gene set enrichment p-value when mapped to Timema genevievae
# median_GSEA = Median gene set enrichment p-value across species references
GO.ID	GO_desc	toTbi_GSEA	toTsi_GSEA	toTce_GSEA	toTms_GSEA	toTps_GSEA	toTcm_GSEA	toTte_GSEA	toTdi_GSEA	toTge_GSEA	toTpa_GSEA	median_GSEA
GO:0045186	zonula adherens assembly	0.3344	0.52666	0.3106	0.11033	0.25478	0.43483	0.20275	0.44568	0.66974	0.51776	0.384615
GO:0090257	regulation of muscle system process	0.3545	0.31814	0.7157	0.45099	0.43283	0.33167	0.35453	0.40695	0.49345	0.36246	0.384705
GO:1902582	single-organism intracellular transport	0.0236	0.53615	0.2123	0.40505	0.72764	0.45247	0.04389	0.70299	0.36468	0.14501	0.384865
GO:0007293	germarium-derived egg chamber formation	0.4201	0.19502	0.7516	0.54407	0.27402	0.20962	0.39339	0.04898	0.81095	0.37727	0.38533
GO:0045666	positive regulation of neuron differentiation	0.3652	0.36863	0.4875	0.2798	0.55303	0.37717	0.39367	0.61897	0.60992	0.18872	0.38542
GO:0009152	purine ribonucleotide biosynthetic process	0.3557	0.35032	0.0091	0.0184	0.67102	0.37032	0.40221	0.74041	0.69646	0.52316	0.386265
GO:1901216	positive regulation of neuron death	0.379	0.49794	0.4504	0.39362	0.27186	0.36995	0.47734	0.29437	0.36598	0.54357	0.38631
GO:0002274	myeloid leukocyte activation	0.4736	0.39698	0.2516	0.19285	0.27239	0.38373	0.48794	0.3122	0.56374	0.3892	0.386465
GO:0042116	macrophage activation	0.4736	0.39698	0.2516	0.19285	0.27239	0.38373	0.48794	0.3122	0.56374	0.3892	0.386465
GO:0045321	leukocyte activation	0.4736	0.39698	0.2516	0.19285	0.27239	0.38373	0.48794	0.3122	0.56374	0.3892	0.386465
GO:0043508	negative regulation of JUN kinase activity	0.3158	0.44767	0.4823	0.44283	0.19919	0.3973	0.30583	0.20975	0.90584	0.3757	0.3865
GO:0051336	regulation of hydrolase activity	0.3462	0.99893	0.3347	0.42761	0.7294	0.94915	0.34127	0.83765	0.25663	0.26661	0.386905
GO:0006123	"mitochondrial electron transport, cytochrome c to oxygen"	0.3993	0.21772	0.4023	0.37651	0.7767	0.4002	0.3621	0.64437	0.18378	0.18856	0.387905
GO:0044764	multi-organism cellular process	0.3687	0.62897	0.6496	0.24595	0.40214	0.2545	0.4082	0.37409	0.46566	0.29769	0.388115
GO:0046011	regulation of oskar mRNA translation	0.3731	0.4302	0.4991	0.28849	0.18412	0.34251	0.40346	0.35332	0.76024	0.77832	0.38828
GO:0008585	female gonad development	0.2054	0.70903	0.6194	0.42759	0.21854	0.75951	0.2288	0.33831	0.37228	0.40434	0.38831
GO:0046545	development of primary female sexual characteristics	0.2054	0.70903	0.6194	0.42759	0.21854	0.75951	0.2288	0.33831	0.37228	0.40434	0.38831
GO:0060074	synapse maturation	0.5257	0.12766	0.3784	0.40418	0.5593	0.20559	0.40146	0.24184	0.3034	0.39991	0.389155
GO:0040034	"regulation of development, heterochronic"	0.3391	0.86297	0.364	0.49237	0.41573	0.86808	0.31085	0.41467	0.05921	0.05518	0.389335
GO:0006513	protein monoubiquitination	NA	NA	NA	NA	0.38475	NA	NA	0.39439	NA	NA	0.38957
GO:0042067	establishment of ommatidial planar polarity	0.34	0.25838	0.4395	0.53052	0.21583	0.32319	0.31356	0.50487	0.51496	0.63615	0.38975
GO:0007163	establishment or maintenance of cell polarity	0.4188	0.2827	0.315	0.45379	0.37605	0.40438	0.34459	0.4596	0.36725	0.60142	0.390215
GO:0002009	morphogenesis of an epithelium	0.1436	0.64257	0.2036	0.57671	0.50122	0.6419	0.27931	0.64781	0.12581	0.06703	0.390265
GO:0032101	regulation of response to external stimulus	0.7727	0.36062	0.4398	0.64525	0.25462	0.17558	0.63615	0.09778	0.39845	0.38257	0.39051
GO:0015908	fatty acid transport	0.709	0.39174	0.316	0.52014	0.11809	0.15078	0.88667	0.38976	0.21608	0.55974	0.39075
GO:0060541	respiratory system development	0.3781	0.50631	0.295	0.35357	0.46666	0.55218	0.34029	0.64817	0.40391	0.21612	0.391005
GO:0030422	production of siRNA involved in RNA interference	0.6736	0.18234	0.1942	0.21201	0.57008	0.12055	0.91026	0.18831	0.88832	0.89628	0.391045
GO:0007204	positive regulation of cytosolic calcium ion concentration	0.385	0.65828	0.2629	0.22895	0.41083	0.52354	0.33245	0.29368	0.39715	0.4677	0.391075
GO:0051126	negative regulation of actin nucleation	NA	0.15569	NA	NA	0.65266	0.16841	NA	0.67099	0.4187	0.36375	0.391225
GO:0001932	regulation of protein phosphorylation	0.6621	0.09405	0.4319	0.35057	0.68286	0.12638	0.74437	0.61929	0.33787	0.26584	0.391235
GO:0042306	regulation of protein import into nucleus	0.4464	0.01989	0.1922	0.66426	0.55757	0.00687	0.47596	0.72148	0.33648	0.16646	0.39144
GO:0043001	Golgi to plasma membrane protein transport	0.0988	0.8297	0.5138	0.33564	0.48291	0.68282	0.04679	0.28073	0.44777	0.26959	0.391705
GO:0016360	sensory organ precursor cell fate determination	0.0163	0.77465	0.585	0.57261	0.38809	0.75249	0.01251	0.26592	0.21676	0.39555	0.39182
GO:0060582	cell fate determination involved in pattern specification	0.0163	0.77465	0.585	0.57261	0.38809	0.75249	0.01251	0.26592	0.21676	0.39555	0.39182
GO:0007377	germ-band extension	0.5278	0.18802	0.593	0.5644	0.09486	0.11384	0.34107	0.05898	0.85476	0.44431	0.39269
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	0.0377	0.36804	0.6431	0.61666	0.58053	0.41783	0.03542	0.15992	0.7063	0.29239	0.392935
GO:0031330	negative regulation of cellular catabolic process	0.273	0.44031	0.3996	0.38476	0.58986	0.70247	0.37933	0.44103	0.38643	0.26239	0.393015
GO:0000916	actomyosin contractile ring contraction	0.0142	0.69787	0.2854	0.2292	0.52997	0.51544	0.00411	0.41629	0.63618	0.36998	0.393135
GO:0035282	segmentation	0.2193	0.40227	0.7868	0.28915	0.74831	0.35812	0.36638	0.3841	0.42051	0.61707	0.393185
GO:0030238	male sex determination	0.5506	NA	0.1864	0.58436	0.13643	NA	0.32648	0.10624	0.48635	0.46073	0.393605
GO:0071375	cellular response to peptide hormone stimulus	0.365	0.27765	0.3023	0.48076	0.42298	0.24522	0.43111	0.35563	0.81472	0.7201	0.39399
GO:1901653	cellular response to peptide	0.365	0.27765	0.3023	0.48076	0.42298	0.24522	0.43111	0.35563	0.81472	0.7201	0.39399
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.7608	0.38658	0.7117	0.70855	0.24496	0.25393	0.76569	0.37052	0.38947	0.39906	0.394265
GO:0010965	regulation of mitotic sister chromatid separation	0.7608	0.38658	0.7117	0.70855	0.24496	0.25393	0.76569	0.37052	0.38947	0.39906	0.394265
GO:0033047	regulation of mitotic sister chromatid segregation	0.7608	0.38658	0.7117	0.70855	0.24496	0.25393	0.76569	0.37052	0.38947	0.39906	0.394265
GO:0044784	metaphase/anaphase transition of cell cycle	0.7608	0.38658	0.7117	0.70855	0.24496	0.25393	0.76569	0.37052	0.38947	0.39906	0.394265
GO:1905818	regulation of chromosome separation	0.7608	0.38658	0.7117	0.70855	0.24496	0.25393	0.76569	0.37052	0.38947	0.39906	0.394265
GO:0031056	regulation of histone modification	0.4935	0.1785	0.0813	0.15511	0.40362	0.38493	0.41506	0.35953	0.76689	0.74324	0.394275
GO:0051093	negative regulation of developmental process	0.6796	0.41569	0.2024	0.32003	0.18909	0.43632	0.81177	0.07954	0.68539	0.3729	0.394295
GO:1900075	positive regulation of neuromuscular synaptic transmission	NA	NA	0.4169	0.47002	NA	NA	NA	NA	0.37267	0.25796	0.394785
GO:0034059	response to anoxia	0.3878	0.3445	0.5716	0.12372	0.59179	0.27958	0.40209	0.3068	0.6216	0.63787	0.394945
GO:0051294	establishment of spindle orientation	0.7241	0.45505	0.5513	0.28939	0.16343	0.2074	0.47645	0.17566	0.33496	0.6956	0.395005
GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	0.7544	0.40446	0.4152	0.34707	0.26861	0.3856	0.67171	0.24787	0.85476	0.28836	0.39503
GO:0009987	cellular process	0.261	0.11376	0.5813	0.44631	0.74947	0.20236	0.11602	0.85037	0.47072	0.34384	0.395075
GO:0060828	regulation of canonical Wnt signaling pathway	0.2153	0.72391	0.5426	0.53857	0.576	0.41382	0.29894	0.37724	0.13077	0.10074	0.39553
GO:0006642	triglyceride mobilization	0.3959	0.64423	0.356	0.30808	0.5036	0.61949	0.63271	0.32614	0.39542	0.22904	0.39566
GO:0010528	regulation of transposition	0.9069	0.30222	0.4483	0.307	0.85018	0.34375	0.53779	0.82792	0.22104	0.12333	0.396025
GO:0010529	negative regulation of transposition	0.9069	0.30222	0.4483	0.307	0.85018	0.34375	0.53779	0.82792	0.22104	0.12333	0.396025
GO:0031104	dendrite regeneration	NA	0.39551	0.3732	0.69833	0.40313	0.39659	NA	0.3862	0.49453	0.3954	0.39605
GO:2000736	regulation of stem cell differentiation	0.6615	0.27709	0.255	0.11163	0.48794	0.40669	0.6478	0.38564	0.24704	0.67429	0.396165
GO:0006829	zinc II ion transport	0.2722	0.92316	0.5628	0.52058	0.11526	0.92001	0.26987	0.09942	NA	NA	0.39639
GO:0051716	cellular response to stimulus	0.7725	0.48922	0.0812	0.17554	0.15331	0.60545	0.3041	0.26787	0.77374	0.54745	0.39666
GO:0061355	Wnt protein secretion	0.251	0.38713	0.324	0.43904	0.40744	0.29447	0.41552	0.35287	1	1	0.397285
GO:0061356	regulation of Wnt protein secretion	0.251	0.38713	0.324	0.43904	0.40744	0.29447	0.41552	0.35287	1	1	0.397285
GO:0032873	negative regulation of stress-activated MAPK cascade	0.2802	0.21236	0.4675	0.32768	0.578	0.20344	0.30066	0.56697	0.67455	0.64545	0.39759
GO:0046329	negative regulation of JNK cascade	0.2802	0.21236	0.4675	0.32768	0.578	0.20344	0.30066	0.56697	0.67455	0.64545	0.39759
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	0.2802	0.21236	0.4675	0.32768	0.578	0.20344	0.30066	0.56697	0.67455	0.64545	0.39759
GO:0032869	cellular response to insulin stimulus	0.365	0.30734	0.3268	0.56904	0.4325	0.3112	0.43111	0.36491	0.79849	0.77789	0.398055
GO:0006897	endocytosis	0.3973	0.39726	0.4677	0.57694	0.48977	0.40027	0.22917	0.44241	0.18904	0.09281	0.398785
GO:2001252	positive regulation of chromosome organization	0.2091	0.49112	0.2855	0.41035	0.38738	0.48556	0.21208	0.49866	0.51937	0.26403	0.398865
GO:0022414	reproductive process	0.6449	0.65076	0.4562	0.14107	0.20487	0.70877	0.34206	0.94554	0.10419	0.09443	0.39913
GO:0034285	response to disaccharide	0.2447	0.22588	0.4473	0.37937	0.61287	0.17169	0.41907	0.9555	0.80335	0.35791	0.39922
GO:0030010	establishment of cell polarity	0.463	0.35013	0.4489	0.66014	0.17345	0.24983	0.25267	0.22359	0.7872	0.68847	0.399515
GO:0016204	determination of muscle attachment site	NA	0.35172	0.4147	0.3845	0.56136	0.28652	NA	0.76116	0.49946	0.3462	0.3996
GO:0016063	rhodopsin biosynthetic process	0.6441	0.57764	0.2095	0.1617	0.19644	0.64349	0.54218	0.39782	0.40188	0.25248	0.39985
GO:0072593	reactive oxygen species metabolic process	0.4392	0.39624	0.2094	0.36045	0.82917	0.29776	0.86688	0.74156	0.22628	0.40421	0.400225
GO:0009790	embryo development	0.3781	0.38366	0.5298	0.39471	0.62893	0.20134	0.40611	0.52503	0.24824	0.46498	0.40041
GO:0042594	response to starvation	0.3565	0.36883	0.2171	0.95813	0.84386	0.34289	0.48079	0.90089	0.40883	0.39239	0.40061
GO:0010043	response to zinc ion	0.385	0.12086	0.4361	0.55478	0.27695	0.14927	0.41692	0.10107	0.83011	0.72749	0.40096
GO:0045165	cell fate commitment	0.2489	0.158	0.6722	0.88271	0.61667	0.15022	0.54086	0.32089	0.48115	0.08139	0.40102
GO:0071900	regulation of protein serine/threonine kinase activity	0.4624	0.13194	0.4226	0.48965	0.2752	0.26672	0.46247	0.37975	0.23192	0.63949	0.401175
GO:0032269	negative regulation of cellular protein metabolic process	0.6121	0.21906	0.3395	0.3499	0.45256	0.14277	0.82701	0.31308	0.70484	0.87616	0.40123
GO:0051248	negative regulation of protein metabolic process	0.6121	0.21906	0.3395	0.3499	0.45256	0.14277	0.82701	0.31308	0.70484	0.87616	0.40123
GO:0002224	toll-like receptor signaling pathway	0.3925	0.02339	0.6161	0.46675	0.27523	0.96426	0.38332	0.17531	0.41037	0.61922	0.401435
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	0.3925	0.02339	0.6161	0.46675	0.27523	0.96426	0.38332	0.17531	0.41037	0.61922	0.401435
GO:0007416	synapse assembly	0.6481	0.48069	0.5722	0.28043	0.38774	0.64773	0.41612	0.34022	0.361	0.19729	0.40193
GO:0045071	negative regulation of viral genome replication	0.4932	0.11843	0.2597	0.32389	0.57216	0.14697	0.84745	0.23139	0.83575	0.48024	0.402065
GO:0048525	negative regulation of viral process	0.4932	0.11843	0.2597	0.32389	0.57216	0.14697	0.84745	0.23139	0.83575	0.48024	0.402065
GO:1903901	negative regulation of viral life cycle	0.4932	0.11843	0.2597	0.32389	0.57216	0.14697	0.84745	0.23139	0.83575	0.48024	0.402065
GO:0018345	protein palmitoylation	NA	0.19485	NA	NA	NA	0.18411	NA	NA	0.93145	0.61009	0.40247
GO:0045185	maintenance of protein location	0.2699	0.28945	0.8519	0.84632	0.47725	0.55823	0.23141	0.44981	0.32122	0.35514	0.402475
GO:0045175	basal protein localization	0.3339	0.82729	0.771	0.90649	0.43713	0.78652	0.36786	0.1755	0.33178	0.29945	0.402495
GO:0015691	cadmium ion transport	0.3987	0.311	0.7415	0.60514	0.764	0.36294	0.32765	0.71729	0.40689	0.34825	0.402795
GO:0070574	cadmium ion transmembrane transport	0.3987	0.311	0.7415	0.60514	0.764	0.36294	0.32765	0.71729	0.40689	0.34825	0.402795
GO:0045596	negative regulation of cell differentiation	0.7526	0.33711	0.3112	0.63391	0.57592	0.28444	0.81126	0.31486	0.45965	0.34631	0.40298
GO:0048190	wing disc dorsal/ventral pattern formation	0.3543	0.2882	0.4112	0.34385	0.86732	0.39493	0.29807	0.91659	0.53967	0.42089	0.403065
GO:0051293	establishment of spindle localization	0.5019	0.4319	0.7353	0.56717	0.1552	0.1962	0.32638	0.1947	0.37505	0.90061	0.403475
GO:0051653	spindle localization	0.5019	0.4319	0.7353	0.56717	0.1552	0.1962	0.32638	0.1947	0.37505	0.90061	0.403475
GO:0034227	tRNA thio-modification	0.9295	0.25223	0.5475	0.15536	0.21934	0.26016	0.93215	0.19573	0.89529	0.90853	0.40383
GO:0043409	negative regulation of MAPK cascade	0.3201	0.29126	0.4115	0.32895	0.62324	0.28597	0.39685	0.50235	0.65458	0.72328	0.404175
GO:0042990	regulation of transcription factor import into nucleus	0.5429	0.066	0.7187	0.88849	0.29978	0.02098	0.55367	0.50873	0.2938	0.2593	0.404255
GO:0042991	transcription factor import into nucleus	0.5429	0.066	0.7187	0.88849	0.29978	0.02098	0.55367	0.50873	0.2938	0.2593	0.404255
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.1994	0.3965	0.1876	0.41208	0.48874	0.21396	0.31245	0.52876	0.47931	0.46504	0.40429
GO:0051924	regulation of calcium ion transport	0.3162	0.8507	0.2061	0.12469	0.50412	0.7362	0.27237	0.41694	0.4332	0.39263	0.404785
GO:0006903	vesicle targeting	0.4158	0.34888	0.4078	0.18297	0.32722	0.19228	0.40206	0.45951	0.50205	0.49168	0.40493
GO:0031331	positive regulation of cellular catabolic process	0.109	0.16102	0.3385	0.50158	0.47182	0.21257	0.10594	0.51287	0.83592	0.58405	0.40516
GO:0036296	response to increased oxygen levels	0.2531	0.89058	0.788	0.31716	0.67358	0.49393	0.25259	0.58875	0.29057	0.28851	0.405545
GO:0055093	response to hyperoxia	0.2531	0.89058	0.788	0.31716	0.67358	0.49393	0.25259	0.58875	0.29057	0.28851	0.405545
GO:0030509	BMP signaling pathway	0.4201	0.39244	0.2305	0.1901	0.76418	0.25778	0.32266	0.6443	0.99161	0.995	0.40627
GO:0071773	cellular response to BMP stimulus	0.4201	0.39244	0.2305	0.1901	0.76418	0.25778	0.32266	0.6443	0.99161	0.995	0.40627
GO:0050776	regulation of immune response	0.2372	0.19761	0.2616	0.45197	0.66872	0.91873	0.18403	0.36198	0.75804	0.70974	0.406975
GO:0006271	DNA strand elongation involved in DNA replication	0.3434	NA	0.4305	0.44982	0.38421	NA	0.36321	0.61169	0.48216	0.21149	0.407355
GO:0022616	DNA strand elongation	0.3434	NA	0.4305	0.44982	0.38421	NA	0.36321	0.61169	0.48216	0.21149	0.407355
GO:0045454	cell redox homeostasis	0.7239	0.15564	0.2917	0.50953	0.65557	0.30553	0.9139	0.30428	0.53838	0.29723	0.40753
GO:0007026	negative regulation of microtubule depolymerization	0.8947	0.37762	0.438	0.45427	0.23443	0.23669	0.57671	0.3447	0.64811	0.31819	0.40781
GO:0042438	melanin biosynthetic process	NA	0.44649	0.1773	0.2998	0.76807	0.26959	NA	0.52986	0.36918	0.46872	0.407835
GO:0048580	regulation of post-embryonic development	0.4183	0.29362	0.403	0.56753	0.41268	0.54473	0.55999	0.21554	0.33676	0.28644	0.40784
GO:0007294	germarium-derived oocyte fate determination	0.1008	0.38085	0.8202	0.76532	0.41408	0.36473	0.09221	0.40242	0.87873	0.76372	0.40825
GO:0051606	detection of stimulus	0.4958	0.41815	0.3984	0.6451	0.23312	0.37388	0.33937	0.31787	0.56417	0.66802	0.408275
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	0.4872	0.68849	0.1762	0.09545	0.5686	0.6656	0.44663	0.28181	0.36994	0.31303	0.408285
GO:0045597	positive regulation of cell differentiation	0.3083	0.35997	0.5417	0.37735	0.4138	0.34487	0.42511	0.66616	0.59325	0.40341	0.408605
GO:0009057	macromolecule catabolic process	0.1955	0.7857	0.9997	0.19927	0.11676	0.50716	0.09883	0.31096	0.99226	0.87744	0.40906
GO:0045595	regulation of cell differentiation	0.2673	0.69507	0.3522	0.26738	0.83839	0.64959	0.37402	0.43101	0.70092	0.38718	0.409095
GO:0030706	germarium-derived oocyte differentiation	0.1036	0.39991	0.6282	0.59589	0.41852	0.34154	0.09437	0.30281	0.87811	0.81995	0.409215
GO:0006469	negative regulation of protein kinase activity	0.9504	0.35963	0.2883	0.43333	0.38533	0.31056	0.94511	0.56223	0.37515	0.86436	0.40933
GO:0033673	negative regulation of kinase activity	0.9504	0.35963	0.2883	0.43333	0.38533	0.31056	0.94511	0.56223	0.37515	0.86436	0.40933
GO:0051049	regulation of transport	0.1305	0.60232	0.2726	0.15644	0.59103	0.72021	0.16213	0.44635	0.62222	0.3725	0.409425
GO:0035304	regulation of protein dephosphorylation	0.2102	0.70103	0.3013	0.34177	0.53747	0.68152	0.24693	0.64375	0.20164	0.47793	0.40985
GO:0051531	NFAT protein import into nucleus	0.7947	0.19925	0.3631	0.56694	0.26545	0.09733	0.89307	0.53755	0.44884	0.3712	0.41002
GO:0051532	regulation of NFAT protein import into nucleus	0.7947	0.19925	0.3631	0.56694	0.26545	0.09733	0.89307	0.53755	0.44884	0.3712	0.41002
GO:0051533	positive regulation of NFAT protein import into nucleus	0.7947	0.19925	0.3631	0.56694	0.26545	0.09733	0.89307	0.53755	0.44884	0.3712	0.41002
GO:0010797	regulation of multivesicular body size involved in endosome transport	0.9257	0.38984	0.4798	0.34957	0.30743	0.3964	0.68337	0.31957	0.42467	0.45128	0.410535
GO:0045611	negative regulation of hemocyte differentiation	0.3856	0.16155	0.7349	0.73224	0.6174	0.40708	0.34799	0.61098	0.41465	0.27448	0.410865
GO:0006552	leucine catabolic process	0.1625	0.34397	NA	NA	0.92594	0.16652	0.1847	0.89958	0.51807	0.47963	0.4118
GO:0007522	visceral muscle development	0.2737	0.40381	0.9821	0.97564	0.95625	0.41987	0.25704	0.97457	0.02835	0.09149	0.41184
GO:0006644	phospholipid metabolic process	0.7894	0.388	0.1864	0.38661	0.17988	0.46344	0.45135	0.09329	0.74835	0.43573	0.411865
GO:0008105	asymmetric protein localization	0.1478	0.35334	0.9782	0.92466	0.31462	0.39347	0.13988	0.43143	0.68435	0.66344	0.41245
GO:0021953	central nervous system neuron differentiation	0.241	0.71007	0.6754	0.55188	0.43209	0.48726	0.19552	0.29898	0.3557	0.3929	0.412495
GO:0021954	central nervous system neuron development	0.241	0.71007	0.6754	0.55188	0.43209	0.48726	0.19552	0.29898	0.3557	0.3929	0.412495
GO:0042595	behavioral response to starvation	0.4824	0.41596	0.388	0.40927	0.93571	0.31101	0.58379	0.76092	0.2393	0.27817	0.412615
GO:0007015	actin filament organization	0.2501	0.9014	0.4519	0.83819	0.65892	0.71644	0.1265	0.37357	0.15654	0.17642	0.412735
GO:0001738	morphogenesis of a polarized epithelium	0.4942	0.11105	0.619	0.75854	0.17133	0.0886	0.38613	0.25927	0.44725	0.43987	0.413
GO:0006720	isoprenoid metabolic process	0.646	0.32613	0.2244	0.40496	0.6582	0.36307	0.65736	0.57693	0.42147	0.35822	0.413215
GO:0030032	lamellipodium assembly	0.3415	0.6309	0.7598	0.55724	0.23428	0.70504	0.30538	0.32938	0.46854	0.35809	0.413315
GO:0097581	lamellipodium organization	0.3415	0.6309	0.7598	0.55724	0.23428	0.70504	0.30538	0.32938	0.46854	0.35809	0.413315
GO:0032988	ribonucleoprotein complex disassembly	0.5435	0.53245	0.2738	0.29494	0.51667	0.53234	0.54113	0.31149	0.20698	0.13179	0.41408
GO:0008272	sulfate transport	0.9156	0.40447	0.2958	0.29883	0.3915	0.40256	0.93255	0.42385	0.55756	0.55306	0.41416
GO:0016558	protein import into peroxisome matrix	0.4217	0.32376	0.1395	0.19494	0.62644	0.30568	0.40949	0.48442	0.64184	0.41946	0.414475
GO:0016032	viral process	0.3687	0.62358	0.6446	0.19377	0.45033	0.2844	0.4082	0.42196	0.46566	0.29769	0.41508
GO:0006313	"transposition, DNA-mediated"	0.739	0.19767	0.5168	0.41295	0.81722	0.22	0.4174	0.19263	0.79053	0.2119	0.415175
GO:0051146	striated muscle cell differentiation	0.5075	0.51659	0.2891	0.23852	0.32786	0.48248	0.31186	0.49941	0.50193	0.34818	0.41533
GO:0090407	organophosphate biosynthetic process	0.2196	0.59894	0.276	0.16277	0.59873	0.7131	0.35498	0.52223	0.47678	0.3321	0.41588
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.4565	0.13422	0.3728	0.20229	0.86663	0.03154	0.3757	0.71547	0.89745	0.45712	0.4161
GO:0071559	response to transforming growth factor beta	0.7425	0.19687	0.1244	0.25547	0.04993	0.16438	0.77546	0.57682	0.83115	0.76727	0.416145
GO:0071560	cellular response to transforming growth factor beta stimulus	0.7425	0.19687	0.1244	0.25547	0.04993	0.16438	0.77546	0.57682	0.83115	0.76727	0.416145
GO:0035146	tube fusion	0.312	0.42744	0.575	0.39223	0.40614	0.19542	0.28342	0.52829	0.80953	0.48967	0.41679
GO:0035147	"branch fusion, open tracheal system"	0.312	0.42744	0.575	0.39223	0.40614	0.19542	0.28342	0.52829	0.80953	0.48967	0.41679
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.3351	0.34946	0.2774	0.57365	0.49045	0.18964	0.13555	0.48444	0.97727	0.76209	0.41695
GO:0019090	mitochondrial rRNA export from mitochondrion	NA	NA	NA	NA	NA	NA	NA	NA	0.23191	0.60257	0.41724
