### Enriched GO terms for convergently expressed genes in leg samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0035114	imaginal disc-derived appendage morphogenesis	0.9667
GO:0007528	neuromuscular junction development	0.967
GO:0035120	post-embryonic appendage morphogenesis	0.967
GO:0031060	regulation of histone methylation	0.9673
GO:0070647	protein modification by small protein conjugation or removal	0.9679
GO:0009605	response to external stimulus	0.9681
GO:1901575	organic substance catabolic process	0.9681
GO:0006914	autophagy	0.9687
GO:0030433	ubiquitin-dependent ERAD pathway	0.9687
GO:0036503	ERAD pathway	0.9687
GO:0018193	peptidyl-amino acid modification	0.9689
GO:0007398	ectoderm development	0.9689
GO:0031346	positive regulation of cell projection organization	0.9692
GO:0018993	somatic sex determination	0.9697
GO:0007416	synapse assembly	0.9698
GO:0009628	response to abiotic stimulus	0.97
GO:0000272	polysaccharide catabolic process	0.9701
GO:0005980	glycogen catabolic process	0.9701
GO:0009251	glucan catabolic process	0.9701
GO:0014065	phosphatidylinositol 3-kinase signaling	0.9701
GO:0044247	cellular polysaccharide catabolic process	0.9701
GO:0048015	phosphatidylinositol-mediated signaling	0.9701
GO:0048017	inositol lipid-mediated signaling	0.9701
GO:0007427	epithelial cell migration; open tracheal system	0.9705
GO:0016571	histone methylation	0.9706
GO:0048284	organelle fusion	0.9707
GO:0042078	germ-line stem cell division	0.9707
GO:1901617	organic hydroxy compound biosynthetic process	0.9709
GO:0009826	unidimensional cell growth	0.9712
GO:0008089	anterograde axonal transport	0.9715
GO:0060047	heart contraction	0.9716
GO:0008015	blood circulation	0.9716
GO:0008582	regulation of synaptic growth at neuromuscular junction	0.9717
GO:1904396	regulation of neuromuscular junction development	0.9717
GO:0051124	synaptic growth at neuromuscular junction	0.9721
GO:0070828	heterochromatin organization	0.9721
GO:0007472	wing disc morphogenesis	0.9728
GO:0006887	exocytosis	0.9733
GO:0007476	imaginal disc-derived wing morphogenesis	0.9734
GO:0035966	response to topologically incorrect protein	0.9735
GO:0035967	cellular response to topologically incorrect protein	0.9735
GO:0048598	embryonic morphogenesis	0.9737
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	0.9738
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	0.9738
GO:0061723	glycophagy	0.9738
GO:0051254	positive regulation of RNA metabolic process	0.974
GO:0030537	larval behavior	0.9742
GO:0044419	interspecies interaction between organisms	0.9743
GO:0044403	symbiosis; encompassing mutualism through parasitism	0.9743
GO:0046903	secretion	0.9746
GO:0016567	protein ubiquitination	0.9747
GO:0045456	ecdysteroid biosynthetic process	0.9753
GO:0098602	single organism cell adhesion	0.9757
GO:0032940	secretion by cell	0.9759
GO:1905268	negative regulation of chromatin organization	0.976
GO:0060562	epithelial tube morphogenesis	0.9765
GO:0008406	gonad development	0.9765
GO:0045137	development of primary sexual characteristics	0.9765
GO:0044707	single-multicellular organism process	0.9774
GO:0009914	hormone transport	0.9774
GO:0046883	regulation of hormone secretion	0.9774
GO:0046879	hormone secretion	0.9774
GO:0030072	peptide hormone secretion	0.9782
GO:0090276	regulation of peptide hormone secretion	0.9782
GO:0002790	peptide secretion	0.9782
GO:0061842	microtubule organizing center localization	0.9783
GO:0051642	centrosome localization	0.9783
GO:0030865	cortical cytoskeleton organization	0.9785
GO:0018022	peptidyl-lysine methylation	0.979
GO:0010720	positive regulation of cell development	0.979
GO:0008205	ecdysone metabolic process	0.9798
GO:0016125	sterol metabolic process	0.9798
GO:1902652	secondary alcohol metabolic process	0.9798
GO:0034334	adherens junction maintenance	0.9799
GO:0023061	signal release	0.98
GO:0030073	insulin secretion	0.98
GO:0050796	regulation of insulin secretion	0.98
GO:0051567	histone H3-K9 methylation	0.9803
GO:0046887	positive regulation of hormone secretion	0.9804
GO:0090277	positive regulation of peptide hormone secretion	0.9804
GO:0032509	endosome transport via multivesicular body sorting pathway	0.9813
GO:1903530	regulation of secretion by cell	0.9816
GO:0007552	metamorphosis	0.982
GO:0031344	regulation of cell projection organization	0.982
GO:0050808	synapse organization	0.9821
GO:0065008	regulation of biological quality	0.9822
GO:0009886	post-embryonic animal morphogenesis	0.9824
GO:0051962	positive regulation of nervous system development	0.9825
GO:0031937	positive regulation of chromatin silencing	0.9825
GO:0048707	instar larval or pupal morphogenesis	0.9827
GO:0006929	substrate-dependent cell migration	0.9829
GO:0006930	substrate-dependent cell migration; cell extension	0.9829
GO:0050974	detection of mechanical stimulus involved in sensory perception	0.983
GO:0050982	detection of mechanical stimulus	0.983
GO:0001672	regulation of chromatin assembly or disassembly	0.9832
GO:0031507	heterochromatin assembly	0.9832
GO:0060322	head development	0.9833
GO:0019362	pyridine nucleotide metabolic process	0.9837
GO:0046496	nicotinamide nucleotide metabolic process	0.9837
GO:0006697	ecdysone biosynthetic process	0.9843
GO:0016126	sterol biosynthetic process	0.9843
GO:0046165	alcohol biosynthetic process	0.9843
GO:1902653	secondary alcohol biosynthetic process	0.9843
GO:0006906	vesicle fusion	0.9847
GO:0018023	peptidyl-lysine trimethylation	0.9847
GO:0031062	positive regulation of histone methylation	0.9847
GO:0051054	positive regulation of DNA metabolic process	0.9847
GO:0051570	regulation of histone H3-K9 methylation	0.9847
GO:0051222	positive regulation of protein transport	0.9853
GO:1904951	positive regulation of establishment of protein localization	0.9853
GO:0042766	nucleosome mobilization	0.9858
GO:0003013	circulatory system process	0.9859
GO:0003015	heart process	0.9859
GO:0007620	copulation	0.9862
GO:0034968	histone lysine methylation	0.9862
GO:0033962	cytoplasmic mRNA processing body assembly	0.9863
GO:0006304	DNA modification	0.9868
GO:0006305	DNA alkylation	0.9868
GO:0006306	DNA methylation	0.9868
GO:0006346	methylation-dependent chromatin silencing	0.9868
GO:0006348	chromatin silencing at telomere	0.9868
GO:0030702	chromatin silencing at centromere	0.9868
GO:0044728	DNA methylation or demethylation	0.9868
GO:0051574	positive regulation of histone H3-K9 methylation	0.9868
GO:0090308	regulation of methylation-dependent chromatin silencing	0.9868
GO:0090309	positive regulation of methylation-dependent chromatin silencing	0.9868
GO:0006733	oxidoreduction coenzyme metabolic process	0.9877
GO:0072524	pyridine-containing compound metabolic process	0.9877
GO:0007034	vacuolar transport	0.9878
GO:0031532	actin cytoskeleton reorganization	0.9878
GO:0043648	dicarboxylic acid metabolic process	0.9884
GO:0046664	dorsal closure; amnioserosa morphology change	0.9884
GO:0010847	regulation of chromatin assembly	0.9888
GO:0031445	regulation of heterochromatin assembly	0.9888
GO:0031453	positive regulation of heterochromatin assembly	0.9888
GO:0045799	positive regulation of chromatin assembly or disassembly	0.9888
GO:0018027	peptidyl-lysine dimethylation	0.989
GO:0034770	histone H4-K20 methylation	0.989
GO:0036123	histone H3-K9 dimethylation	0.989
GO:1900109	regulation of histone H3-K9 dimethylation	0.989
GO:1900111	positive regulation of histone H3-K9 dimethylation	0.989
GO:0006551	leucine metabolic process	0.9896
GO:1900408	negative regulation of cellular response to oxidative stress	0.9896
GO:1902883	negative regulation of response to oxidative stress	0.9896
GO:0007295	growth of a germarium-derived egg chamber	0.9898
GO:0007420	brain development	0.9901
GO:0007392	initiation of dorsal closure	0.9903
GO:0032482	Rab protein signal transduction	0.9903
GO:1905037	autophagosome organization	0.9904
GO:0017085	response to insecticide	0.9904
GO:0010332	response to gamma radiation	0.9905
GO:0046834	lipid phosphorylation	0.9907
GO:0051036	regulation of endosome size	0.9907
GO:0010817	regulation of hormone levels	0.9908
GO:0097734	extracellular exosome biogenesis	0.9908
GO:1990182	exosomal secretion	0.9908
GO:0006081	cellular aldehyde metabolic process	0.9911
GO:0010975	regulation of neuron projection development	0.9911
GO:0007062	sister chromatid cohesion	0.9913
GO:0007394	dorsal closure; elongation of leading edge cells	0.9913
GO:0050769	positive regulation of neurogenesis	0.9917
GO:0042273	ribosomal large subunit biogenesis	0.9917
GO:0042221	response to chemical	0.992
GO:0046854	phosphatidylinositol phosphorylation	0.992
GO:0032501	multicellular organismal process	0.9923
GO:0030518	intracellular steroid hormone receptor signaling pathway	0.9923
GO:0035076	ecdysone receptor-mediated signaling pathway	0.9923
GO:0009056	catabolic process	0.9924
GO:0035069	larval midgut histolysis	0.9924
GO:0006366	transcription from RNA polymerase II promoter	0.9927
GO:0035096	larval midgut cell programmed cell death	0.9927
GO:0006378	mRNA polyadenylation	0.9929
GO:0007041	lysosomal transport	0.9929
GO:0042996	regulation of Golgi to plasma membrane protein transport	0.9929
GO:0043631	RNA polyadenylation	0.9929
GO:0090003	regulation of establishment of protein localization to plasma membrane	0.9929
GO:0048789	cytoskeletal matrix organization at active zone	0.9932
GO:0008543	fibroblast growth factor receptor signaling pathway	0.9933
GO:0044344	cellular response to fibroblast growth factor stimulus	0.9933
GO:0071774	response to fibroblast growth factor	0.9933
GO:0048210	Golgi vesicle fusion to target membrane	0.9934
GO:0045678	positive regulation of R7 cell differentiation	0.9935
GO:0010769	regulation of cell morphogenesis involved in differentiation	0.9937
GO:0042998	positive regulation of Golgi to plasma membrane protein transport	0.9939
GO:0090004	positive regulation of establishment of protein localization to plasma membrane	0.9939
GO:0048790	maintenance of presynaptic active zone structure	0.994
GO:0099558	maintenance of synapse structure	0.994
GO:0044248	cellular catabolic process	0.9941
GO:0040011	locomotion	0.9942
GO:0008333	endosome to lysosome transport	0.9944
GO:0000054	ribosomal subunit export from nucleus	0.9948
GO:0033750	ribosome localization	0.9948
GO:0033753	establishment of ribosome localization	0.9948
GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	0.9948
GO:0044110	growth involved in symbiotic interaction	0.9949
GO:0044116	growth of symbiont involved in interaction with host	0.9949
GO:0044117	growth of symbiont in host	0.9949
GO:0044126	regulation of growth of symbiont in host	0.9949
GO:0044130	negative regulation of growth of symbiont in host	0.9949
GO:0044144	modulation of growth of symbiont involved in interaction with host	0.9949
GO:0044146	negative regulation of growth of symbiont involved in interaction with host	0.9949
GO:0051047	positive regulation of secretion	0.9956
GO:0035556	intracellular signal transduction	0.9957
GO:0002791	regulation of peptide secretion	0.9957
GO:1903532	positive regulation of secretion by cell	0.9958
GO:0002793	positive regulation of peptide secretion	0.9961
GO:0050708	regulation of protein secretion	0.9965
GO:0050714	positive regulation of protein secretion	0.9969
GO:0007474	imaginal disc-derived wing vein specification	0.9972
GO:0009266	response to temperature stimulus	0.9975
GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	0.9975
GO:0018205	peptidyl-lysine modification	0.9984
GO:0040040	thermosensory behavior	0.9984
GO:1990709	presynaptic active zone organization	0.9989
GO:0016236	macroautophagy	0.999
GO:0006998	nuclear envelope organization	0.999
GO:0006805	xenobiotic metabolic process	0.9991
GO:0009410	response to xenobiotic stimulus	0.9991
GO:0071466	cellular response to xenobiotic stimulus	0.9991
GO:2001251	negative regulation of chromosome organization	0.9991
GO:0007033	vacuole organization	0.9993
GO:0061359	regulation of Wnt signaling pathway by Wnt protein secretion	0.9993
GO:0000045	autophagosome assembly	0.9994
GO:0060099	regulation of phagocytosis; engulfment	0.9996
GO:1905153	regulation of membrane invagination	0.9996
GO:0036315	cellular response to sterol	0.9997
GO:0070983	dendrite guidance	0.9997
GO:0071390	cellular response to ecdysone	0.9997
GO:0071396	cellular response to lipid	0.9997
GO:1901655	cellular response to ketone	0.9997
GO:0061647	histone H3-K9 modification	0.9998
GO:0015985	energy coupled proton transport; down electrochemical gradient	1
GO:0008150	biological_process	1
GO:0006354	DNA-templated transcription; elongation	1
GO:0019682	glyceraldehyde-3-phosphate metabolic process	1
